id,pesan,kategori,label
629,Ada yang mencoba masuk ke akun Shopee Anda. Verifikasi dengan kode 418392 atau akun akan dikunci.,Pencurian Akun,Berisiko
630,Selamat ulang tahun! Grab memberikan voucher Rp5 juta. Tukarkan ke CS 08813216543.,Social Engineering,Berisiko
631,PROMO: Tiket pesawat Balikpapan-Jakarta Rp45.000 PP. Booking sekarang di shorturl.at/hadiah sebelum habis.,Penipuan,Berisiko
632,Pulangnya bareng gak? Sekalian mampir beli makan malam.,Percakapan Biasa,Tidak Berisiko
633,Foto/video kiriman dari kontak Anda. Unduh di bit.ly/verif-akun sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
634,Saldo tabungan BNI Anda: Rp18 juta. Per tanggal 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
635,"Semangat ya ujiannya! Pasti bisa, udah belajar keras kok.",Percakapan Biasa,Tidak Berisiko
636,"Aduh, lupa bawa charger. Kamu bawa cadangan gak?",Percakapan Biasa,Tidak Berisiko
637,Struk belanja: Total Rp22.000. Terima kasih sudah berbelanja di Traveloka.,Transaksi Aman,Tidak Berisiko
638,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
639,Jual followers Instagram 47K hanya Rp700.000. Permanen dan aktif. WA 081234567890.,Penipuan,Berisiko
640,PENTING: Sistem keamanan BRI mendeteksi login tidak dikenal. Konfirmasi identitas Anda di shorturl.at/hadiah.,Phishing,Berisiko
641,Tim Bukalapak: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0877-3333-5678 dalam 24 jam.,Social Engineering,Berisiko
642,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
643,Permintaan penarikan Rp16 juta dari dompet Shopee Anda. Konfirmasi dengan OTP: 634829.,Pencurian Akun,Berisiko
644,Eh ada yang hilang di meja gue. Kamu tau gak?,Percakapan Biasa,Tidak Berisiko
645,Selamat! Nomor Anda terpilih program loyalitas Telkomsel. Balas OTP yang dikirim ke CS kami di 081234567890.,Social Engineering,Berisiko
646,Survey online bayar Rp2.000 per jawaban. Daftar gratis di tinyurl.com/bca-verify.,Penipuan,Berisiko
647,Permintaan penarikan Rp26 juta dari dompet Traveloka Anda. Konfirmasi dengan OTP: 418392.,Pencurian Akun,Berisiko
648,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
649,Pembayaran premi asuransi Rp11.000 berhasil. Polis Anda aktif hingga 20 November 2024.,Transaksi Aman,Tidak Berisiko
650,"Wah, macet banget hari ini. Kamu naik apa ke kantor?",Percakapan Biasa,Tidak Berisiko
651,"Info arisan RT: Pertemuan bulan ini dipindah ke Sabtu, 25 April pukul 19.00.",Informasi Umum,Tidak Berisiko
652,Foto/video kiriman dari kontak Anda. Unduh di tinyurl.com/bca-verify sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
653,"Bu/Pak, anak Anda mengalami kecelakaan. Segera transfer Rp21 juta ke BRI 1234567890 untuk biaya darurat.",Social Engineering,Berisiko
654,Pembayaran tagihan listrik Rp25.000 berhasil pada 10 Agustus 2024. No. referensi: TKT-99123.,Transaksi Aman,Tidak Berisiko
655,Donasi Rp48.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
656,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di shorturl.at/hadiah.",Penipuan,Berisiko
657,Unduh aplikasi penghasil uang resmi Dana. Klik ow.ly/cek-akun dan hasilkan Rp10.000 per hari dari HP.,Malware,Berisiko
658,Pembayaran premi asuransi Rp22.000 berhasil. Polis Anda aktif hingga 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
659,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
660,Anda memenangkan iPhone terbaru! Unduh form klaim di cutt.ly/cek-saldo dan isi data untuk pengiriman.,Malware,Berisiko
661,Pengumuman RT: Kerja bakti Minggu pagi pukul 07.00. Harap hadir.,Informasi Umum,Tidak Berisiko
662,"Halo, saya Mbak Tika dari BTN. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
663,CIMB resmi: Anda mendapat reward Rp5 juta. Tukarkan di rb.gy/login-secure sebelum hangus.,Phishing,Berisiko
664,Akun Permata Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di rb.gy/update-bri atau akun diblokir 24 jam.,Phishing,Berisiko
665,"Info seminar gratis online tentang kewirausahaan, Sabtu pukul 10.00 WIB.",Informasi Umum,Tidak Berisiko
666,Akun Lazada Anda login dari perangkat baru. Masukkan 074152 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
667,File PDF tagihan BRI bulan ini sudah tersedia. Download di bit.ly/verif-akun untuk detail transaksi.,Malware,Berisiko
668,Jadwal operasional bank selama libur lebaran dapat dicek di website resmi.,Informasi Umum,Tidak Berisiko
669,"Jadwal penerbangan: Palembang-Bali, 3 Januari 2025 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
670,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
671,"Info seminar gratis online tentang kewirausahaan, Sabtu pukul 10.00 WIB.",Informasi Umum,Tidak Berisiko
672,Ujian semester: 5 Desember 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
673,"Pak/Bu, saya dari tim teknis Tri. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
674,Game terbaru sudah tersedia! Unduh APK di ow.ly/cek-akun dan dapatkan diamond gratis unlimited.,Malware,Berisiko
675,Notif Indosat: Kuota Anda habis. Isi ulang gratis dengan forward pesan ini ke 10 kontak.,Social Engineering,Berisiko
676,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Surabaya dan sekitarnya.,Informasi Umum,Tidak Berisiko
677,Pengingat: Deadline laporan keuangan Q10 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
678,"Selamat, Anda terpilih sebagai pemenang undian Traveloka. Konfirmasi ke 08813216543 untuk klaim hadiah.",Social Engineering,Berisiko
679,Foto/video kiriman dari kontak Anda. Unduh di ow.ly/cek-akun sebelum otomatis terhapus dalam 24 jam.,Malware,Berisiko
680,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
681,"Pak/Bu, saya dari tim teknis Axis. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
682,Selamat ulang tahun! Semoga sehat selalu dan makin sukses ya.,Percakapan Biasa,Tidak Berisiko
683,Stok darah golongan O di PMI menipis. Bagi yang mau donor silakan datang.,Informasi Umum,Tidak Berisiko
684,Selamat! Nomor Anda terpilih program loyalitas Tri. Balas OTP yang dikirim ke CS kami di 0822-1111-9999.,Social Engineering,Berisiko
685,Tim Bukalapak: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 08813216543 dalam 24 jam.,Social Engineering,Berisiko
686,Penerimaan CPNS dibuka bulan depan. Info lengkap di portal resmi BKN.,Informasi Umum,Tidak Berisiko
687,Investasi kripto profit 20% per bulan DIJAMIN. Modal awal Rp37.000. Info: 081234567890.,Penipuan,Berisiko
688,Update wajib WhatsApp versi terbaru. Unduh APK resmi di rb.gy/update-bri sebelum akun Anda dinonaktifkan.,Malware,Berisiko
689,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
690,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 074152 atau akun akan dikunci.,Pencurian Akun,Berisiko
691,Pengingat: Deadline laporan keuangan Q5 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
692,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
693,APK terbaru BRI versi 9.0 sudah rilis. Download di rb.gy/update-bri untuk fitur keamanan lengkap.,Malware,Berisiko
694,Eh ada yang hilang di meja gue. Kamu tau gak?,Percakapan Biasa,Tidak Berisiko
695,Konfirmasi transaksi BCA Rp22 juta ke rekening tidak dikenal. Tolak di ow.ly/cek-akun.,Phishing,Berisiko
696,Stok darah golongan O di PMI menipis. Bagi yang mau donor silakan datang.,Informasi Umum,Tidak Berisiko
697,E-banking Mandiri Anda terindikasi diretas. Amankan sekarang di cutt.ly/cek-saldo sebelum terlambat.,Phishing,Berisiko
698,Salam buat keluarga di rumah ya. Kapan main ke sini?,Percakapan Biasa,Tidak Berisiko
699,Jual followers Instagram 44K hanya Rp1000.000. Permanen dan aktif. WA 0822-1111-9999.,Penipuan,Berisiko
700,"Udah makan belum? Tadi beli nasi padang, enak banget.",Percakapan Biasa,Tidak Berisiko
701,E-banking BSI Anda terindikasi diretas. Amankan sekarang di s.id/klaim-hadiah sebelum terlambat.,Phishing,Berisiko
702,Pertemuan orang tua dan guru: Sabtu 5 Desember 2024 pukul 09.00 di aula sekolah.,Jadwal & Kegiatan,Tidak Berisiko
703,Jadwal servis AC Anda: 10 Agustus 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
704,"Halo kak, saya dari Anteraja. Paket Anda tertahan bea cukai. Bayar Rp18.000 ke DANA 082233445566 untuk dilepas.",Social Engineering,Berisiko
705,"Bisnis MLM legal profit 30% per bulan. Join sekarang, daftar ke 085612345678 modal Rp34.000.",Penipuan,Berisiko
706,"Bisnis MLM legal profit 50% per bulan. Join sekarang, daftar ke 081234567890 modal Rp30.000.",Penipuan,Berisiko
707,Selamat! Wawancara kerja Anda dijadwalkan 3 Januari 2025 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
708,Berita: Harga BBM resmi naik mulai hari ini sesuai pengumuman pemerintah.,Informasi Umum,Tidak Berisiko
709,Notifikasi CIMB: Transaksi Rp50.000 terdeteksi dari lokasi asing. Batalkan di rb.gy/login-secure.,Phishing,Berisiko
710,Akun BRI Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di bit.ly/verif-akun atau akun diblokir 24 jam.,Phishing,Berisiko
711,Login baru terdeteksi di akun Lazada Anda dari Surabaya. Masukkan kode verifikasi 074152 untuk amankan.,Pencurian Akun,Berisiko
712,"Halo kak, saya dari Ninja Express. Paket Anda tertahan bea cukai. Bayar Rp4.000 ke Mandiri 1111222333 untuk dilepas.",Social Engineering,Berisiko
713,Game terbaru sudah tersedia! Unduh APK di tinyurl.com/bca-verify dan dapatkan diamond gratis unlimited.,Malware,Berisiko
714,Meeting jam berapa tadi? Gue ketinggalan info groupnya.,Percakapan Biasa,Tidak Berisiko
715,Update wajib WhatsApp versi terbaru. Unduh APK resmi di cutt.ly/cek-saldo sebelum akun Anda dinonaktifkan.,Malware,Berisiko
716,Top up saldo e-toll Rp6.000 berhasil. Saldo e-toll: Rp1100.000.,Transaksi Aman,Tidak Berisiko
717,"Kredit HP tanpa kartu kredit, tanpa DP, bunga 0%. Proses cepat, WA 082233445566.",Penipuan,Berisiko
718,Info: Kantor tutup hari Senin karena perawatan sistem. Harap maklum.,Informasi Umum,Tidak Berisiko
719,Saya dari divisi hadiah Traveloka. Anda menang grand prize. Kirim foto KTP + selfie ke 0877-3333-5678 untuk proses.,Social Engineering,Berisiko
720,Pesanan #ORD-88291 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
721,Permintaan penarikan Rp34 juta dari dompet Tokopedia Anda. Konfirmasi dengan OTP: 741836.,Pencurian Akun,Berisiko
722,Investasi kripto profit 50% per bulan DIJAMIN. Modal awal Rp45.000. Info: 0812-9999-1234.,Penipuan,Berisiko
723,Verifikasi transfer Rp18.000 dari Permata Anda. Kode OTP: 074152. Berlaku 3 menit.,Pencurian Akun,Berisiko
724,Ujian semester: 5 Desember 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
725,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
726,Survey online bayar Rp12.000 per jawaban. Daftar gratis di bit.do/verifikasi.,Penipuan,Berisiko
727,Transfer berhasil. Rp38.000 telah dikirim ke rekening CIMB atas nama Rina.,Transaksi Aman,Tidak Berisiko
728,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di rb.gy/update-bri.",Penipuan,Berisiko
729,Konfirmasi transaksi BRI Rp1 juta ke rekening tidak dikenal. Tolak di bit.ly/verif-akun.,Phishing,Berisiko
730,Investasi kripto profit 15% per bulan DIJAMIN. Modal awal Rp27.000. Info: 081234567890.,Penipuan,Berisiko
731,Kode OTP Anda adalah 634829. JANGAN berikan kepada siapapun termasuk pihak BSI.,Pencurian Akun,Berisiko
732,Permintaan penarikan Rp11 juta dari dompet Gojek Anda. Konfirmasi dengan OTP: 963041.,Pencurian Akun,Berisiko
733,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 085612345678 sekarang.",Social Engineering,Berisiko
734,Penerimaan CPNS dibuka bulan depan. Info lengkap di portal resmi BKN.,Informasi Umum,Tidak Berisiko
735,Ujian semester: 20 November 2024 pukul 09.00. Ruang ujian akan diumumkan H-1.,Jadwal & Kegiatan,Tidak Berisiko
736,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
737,Reset PIN BTN diminta. Kode keamanan Anda: 376429. Jangan berikan kepada siapapun.,Pencurian Akun,Berisiko
738,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
739,Permintaan penarikan Rp13 juta dari dompet Gojek Anda. Konfirmasi dengan OTP: 634829.,Pencurian Akun,Berisiko
740,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
741,"Jadwal penerbangan: Bandung-Bali, 3 Januari 2025 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
742,"Training karyawan baru: Senin-Rabu minggu depan, pukul 08.00-16.00 di kantor.",Jadwal & Kegiatan,Tidak Berisiko
743,Obat pelangsing herbal turun 11 kg dalam seminggu. Terbukti! Order ke 0812-9999-1234.,Penipuan,Berisiko
744,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
745,Makasih banyak ya udah bantu kemarin. Sangat membantu banget!,Percakapan Biasa,Tidak Berisiko
746,Bukti transfer Rp20 juta dari BCA. Cek lampiran di bit.do/verifikasi segera.,Malware,Berisiko
747,BCA resmi: Anda mendapat reward Rp35 juta. Tukarkan di t.ly/klaim-now sebelum hangus.,Phishing,Berisiko
748,Tagihan PDAM bulan ini Rp7.000. Jatuh tempo: 1 Oktober 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
749,Top up saldo e-toll Rp5.000 berhasil. Saldo e-toll: Rp1100.000.,Transaksi Aman,Tidak Berisiko
750,"Info seminar gratis online tentang kewirausahaan, Sabtu pukul 10.00 WIB.",Informasi Umum,Tidak Berisiko
751,Reminder: Janji dokter besok jam 10.00 di Klinik Lazada. Jangan lupa bawa KTP.,Jadwal & Kegiatan,Tidak Berisiko
752,Selamat! Kartu kredit Mandiri Anda memenangkan cashback Rp40 juta. Klik s.id/klaim-hadiah untuk klaim.,Phishing,Berisiko
753,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
754,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
755,Titip kopi satu ya kalau mampir. Makasih sebelumnya.,Percakapan Biasa,Tidak Berisiko
756,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
757,Pengumuman: Listrik padam bergilir Selasa pukul 08.00-12.00 di wilayah Jakarta.,Informasi Umum,Tidak Berisiko
758,Selamat ulang tahun! Lazada memberikan voucher Rp45 juta. Tukarkan ke CS 0822-1111-9999.,Social Engineering,Berisiko
759,Pembayaran premi asuransi Rp8.000 berhasil. Polis Anda aktif hingga 15 September 2024.,Transaksi Aman,Tidak Berisiko
760,Pengumuman RT: Kerja bakti Minggu pagi pukul 07.00. Harap hadir.,Informasi Umum,Tidak Berisiko
761,Tagihan PDAM bulan ini Rp13.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
762,Top up GoPay Rp39.000 berhasil. Saldo GoPay Anda: Rp1600.000.,Transaksi Aman,Tidak Berisiko
763,Notifikasi: Tagihan kartu kredit BRI bulan ini Rp44.000. Jatuh tempo 15 September 2024.,Transaksi Aman,Tidak Berisiko
764,Jadwal operasional bank selama libur lebaran dapat dicek di website resmi.,Informasi Umum,Tidak Berisiko
765,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
766,E-banking BSI Anda terindikasi diretas. Amankan sekarang di s.id/klaim-hadiah sebelum terlambat.,Phishing,Berisiko
767,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 074152 atau akun akan dikunci.,Pencurian Akun,Berisiko
768,"Selamat, Anda terpilih sebagai pemenang undian Grab. Konfirmasi ke 081234567890 untuk klaim hadiah.",Social Engineering,Berisiko
769,Selamat ulang tahun! Semoga sehat selalu dan makin sukses ya.,Percakapan Biasa,Tidak Berisiko
770,Game terbaru sudah tersedia! Unduh APK di ow.ly/cek-akun dan dapatkan diamond gratis unlimited.,Malware,Berisiko
771,Pembayaran premi asuransi Rp40.000 berhasil. Polis Anda aktif hingga 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
772,"Aduh, lupa bawa charger. Kamu bawa cadangan gak?",Percakapan Biasa,Tidak Berisiko
773,Pulangnya bareng gak? Sekalian mampir beli makan malam.,Percakapan Biasa,Tidak Berisiko
774,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
775,Layanan BNI Anda akan berakhir. Perpanjang sekarang di bit.ly/verif-akun agar tidak terputus.,Phishing,Berisiko
776,Donasi Rp47.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
777,Permintaan ubah nomor HP akun Anda. Kode konfirmasi: 074152. Berlaku 5 menit. RAHASIAKAN.,Pencurian Akun,Berisiko
778,Joki tugas/skripsi profesional harga terjangkau. Nilai A dijamin. Hubungi 087712345678.,Penipuan,Berisiko
779,Event komunitas: Bersepeda bersama Minggu pagi jam 06.00 di taman kota.,Jadwal & Kegiatan,Tidak Berisiko
780,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
781,Konfirmasi transaksi BRI Rp50 juta ke rekening tidak dikenal. Tolak di ow.ly/cek-akun.,Phishing,Berisiko
782,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
783,"Kredit HP tanpa kartu kredit, tanpa DP, bunga 0%. Proses cepat, WA 0822-1111-9999.",Penipuan,Berisiko
784,Akun Bukalapak Anda login dari perangkat baru. Masukkan 963041 untuk izinkan atau tolak akses.,Pencurian Akun,Berisiko
785,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
786,Unduh aplikasi Lazada mod premium gratis. Nikmati semua fitur tanpa bayar di rb.gy/login-secure.,Malware,Berisiko
787,"Pak/Bu, saya dari tim teknis Indosat. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
788,Donasi Rp22.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
789,Part time online gaji Rp39.000/jam. Kerja 2-3 jam/hari. Daftar di cutt.ly/cek-saldo.,Penipuan,Berisiko
790,Layanan Mandiri Anda akan berakhir. Perpanjang sekarang di ow.ly/cek-akun agar tidak terputus.,Phishing,Berisiko
791,Info cuaca: Hujan lebat diprediksi sore hari di wilayah Semarang dan sekitarnya.,Informasi Umum,Tidak Berisiko
792,"Wah, macet banget hari ini. Kamu naik apa ke kantor?",Percakapan Biasa,Tidak Berisiko
793,Notif Tri: Kuota Anda habis. Isi ulang gratis dengan forward pesan ini ke 10 kontak.,Social Engineering,Berisiko
794,Reminder: Janji dokter besok jam 10.00 di Klinik Blibli. Jangan lupa bawa KTP.,Jadwal & Kegiatan,Tidak Berisiko
795,Danamon resmi: Anda mendapat reward Rp39 juta. Tukarkan di rb.gy/update-bri sebelum hangus.,Phishing,Berisiko
796,Mandiri resmi: Anda mendapat reward Rp13 juta. Tukarkan di rb.gy/login-secure sebelum hangus.,Phishing,Berisiko
797,"Training karyawan baru: Senin-Rabu minggu depan, pukul 08.00-16.00 di kantor.",Jadwal & Kegiatan,Tidak Berisiko
798,Selamat! Wawancara kerja Anda dijadwalkan 5 Desember 2024 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
799,Pemberitahuan darurat Mandiri: Saldo Rp18 juta akan dipotong. Batalkan di rb.gy/login-secure.,Phishing,Berisiko
800,Titip kopi satu ya kalau mampir. Makasih sebelumnya.,Percakapan Biasa,Tidak Berisiko
801,Kelas online besok dibatalkan karena pembicara sakit. Jadwal baru menyusul.,Jadwal & Kegiatan,Tidak Berisiko
802,Selamat! Nomor Anda terpilih program loyalitas Indosat. Balas OTP yang dikirim ke CS kami di 087712345678.,Social Engineering,Berisiko
803,Update wajib WhatsApp versi terbaru. Unduh APK resmi di s.id/klaim-hadiah sebelum akun Anda dinonaktifkan.,Malware,Berisiko
